Date,ss2,ss3,ss5,ss7,ss10,ss20,ss30,s1,s2,s3,s5,s7,s10,s20,s30,ust1m,ust2m,ust3m,ust6m,ust1y,ust2y,ust3y,ust5y,ust7y,ust10y,ust20y,ust30y,inf1y,inf2y,inf3y,inf5y,inf7y,inf10y,inf20y,inf30y,be5,be10,be20,be30,ry5,ry10,ry30
11/16/2023,11.4024,6.37633,0.28427,-8.17072,-5.74497,-40.07362,-38.47318,5.47341,4.95471,4.65338,4.42945,4.38194,4.38685,4.41468,4.23652,5.35811,5.36474,5.3885,5.40716,5.35352,4.84069,4.58962,4.42661,4.46365,4.4443,4.81542,4.62125,2.13004,2.22277,2.27596,2.39686,2.47368,2.53416,2.5528,2.59068,220.8,229.3,247.11754,239.2,2.21861,2.1513,2.22925
11/17/2023,9.76953,6.03426,0.38006,-8.33756,-5.74753,-41.1089,-38.4648,5.49907,5.00343,4.69783,4.45778,4.39347,4.38284,4.39547,4.21183,5.36597,5.36753,5.38092,5.41012,5.31191,4.90573,4.63749,4.45398,4.47685,4.44032,4.80656,4.59648,2.19906,2.28001,2.31985,2.42107,2.48727,2.53197,2.54673,2.57967,223.6,229.2,247.29509,238.03642,2.21798,2.14832,2.2161158
11/20/2023,9.4814,6.10627,-0.11791,-8.74541,-6.17693,-38.63153,-39.08015,5.50894,5.0046,4.69142,4.4385,4.37101,4.35905,4.36837,4.18296,5.38052,5.39251,5.40131,5.4554,5.32235,4.90979,4.63036,4.43968,4.45846,4.42082,4.75478,4.57376,2.24282,2.30501,2.34288,2.43996,2.50462,2.54921,2.56273,2.59442,225.5,230.8,247.71774,239.2,2.18468,2.11282,2.18176
11/21/2023,9.46998,5.55677,0.2248,-8.45461,-5.91678,-38.50857,-38.51616,5.496,4.97554,4.65898,4.42061,4.36076,4.35774,4.37636,4.19426,5.37462,5.37626,5.3953,5.43931,5.30756,4.88081,4.60339,4.41835,4.44529,4.41689,4.76152,4.57941,2.24192,2.27434,2.29596,2.392,2.4579,2.50658,2.52419,2.55967,220.2,226.3,243.95295,235.6,2.21635,2.15389,2.22341
11/22/2023,10.01851,6.33989,0.3636,-8.7784,-5.59993,-38.34982,-37.9736,5.52194,5.00834,4.68937,4.4426,4.37282,4.35889,4.35781,4.16718,5.37346,5.38022,5.41453,5.46076,5.33683,4.90815,4.62597,4.43896,4.4606,4.41488,4.74137,4.54691,2.21752,2.2779,2.30445,2.39699,2.46378,2.51248,2.53407,2.57314,221.2,227.5,246.25603,237.2,2.22696,2.13988,2.17491
11/24/2023,8.43717,5.35062,-0.38912,-9.25537,-6.36673,-39.43367,-38.70189,5.54084,5.04136,4.73065,4.49793,4.43296,4.41947,4.42053,4.2298,5.37237,5.38042,5.40432,5.47037,5.3373,4.95699,4.67714,4.50182,4.52551,4.48314,4.81488,4.61682,2.18937,2.26069,2.29782,2.39449,2.46426,2.51705,2.53694,2.57436,220.7,227.7,246.55513,237.2,2.29482,2.20614,2.24482
11/27/2023,11.75717,6.04586,1.8378,-9.36618,-6.78386,-39.62354,-39.02143,5.52047,4.99257,4.66345,4.40619,4.33502,4.31968,4.32803,4.14213,5.39074,5.39251,5.42656,5.46694,5.32813,4.8545,4.60299,4.38781,4.42868,4.38752,4.72429,4.53234,2.17751,2.23967,2.26569,2.34679,2.41679,2.46973,2.50052,2.5444,215.3,222.62686,242.66136,233.562,2.23481,2.1612514,2.19672
11/28/2023,14.22423,5.62319,1.48828,-10.38785,-7.75808,-40.70561,-40.27271,5.44728,4.87751,4.53967,4.29963,4.24927,4.25758,4.29477,4.12025,5.37462,5.38656,5.41531,5.44012,5.25899,4.73527,4.48344,4.28475,4.35315,4.33516,4.70185,4.52298,2.21,2.26379,2.2903,2.37093,2.43624,2.48233,2.50823,2.54431,215.87093,224.1,242.18484,234.1,2.1260407,2.09416,2.18198
11/29/2023,12.66074,5.2823,0.8217,-11.38147,-8.84533,-41.22275,-40.8579,5.36119,4.77311,4.45521,4.22665,4.17514,4.18114,4.21563,4.04134,5.36361,5.38062,5.40406,5.4026,5.17741,4.6465,4.40239,4.21843,4.28895,4.26959,4.62786,4.44992,2.22502,2.26036,2.28284,2.34879,2.41625,2.46544,2.4903,2.51855,216.5,222.3,239.89461,231.5,2.05343,2.04659,2.13492
11/30/2023,11.1466,4.51047,0.59339,-10.79979,-8.29921,-40.12086,-39.65308,5.38535,4.82579,4.51968,4.30285,4.25586,4.26562,4.29275,4.11338,5.37346,5.38022,5.39805,5.4018,5.20197,4.71432,4.47458,4.29692,4.36386,4.34861,4.69396,4.50991,2.18226,2.24832,2.27656,2.35969,2.43201,2.48875,2.51202,2.54071,217.6,224.6,242.35429,233.7,2.12092,2.10261,2.17291
12/1/2023,10.41448,4.22805,0.65008,-10.79268,-8.17639,-39.15488,-38.83996,5.26853,4.6694,4.36847,4.16003,4.12172,4.14152,4.19513,4.02764,5.35575,5.36753,5.38002,5.35659,5.09312,4.56526,4.32619,4.15353,4.22965,4.22328,4.58668,4.41604,2.13541,2.21509,2.24818,2.32806,2.40266,2.46152,2.48617,2.51499,214.8,222.4,238.84948,231,2.00553,1.99928,2.10604
12/4/2023,8.17302,1.96493,-0.92678,-12.02134,-9.04309,-38.48024,-38.20708,5.32352,4.73776,4.43653,4.22786,4.18282,4.19327,4.22863,4.05402,5.37541,5.38221,5.37954,5.41332,5.16252,4.65603,4.41688,4.23713,4.30303,4.2837,4.61343,4.43609,2.13502,2.21499,2.24946,2.33244,2.40106,2.45572,2.4729,2.49317,215.5,222.2,236.79457,228.7,2.08213,2.0617,2.14909
12/5/2023,9.2878,2.31875,-1.55785,-12.26077,-9.57667,-38.01017,-38.32854,5.28459,4.66859,4.35162,4.12201,4.06869,4.07292,4.09888,3.92224,5.3644,5.36596,5.3892,5.38116,5.11412,4.57571,4.32843,4.13759,4.1913,4.16869,4.47898,4.30553,2.08755,2.17759,2.21706,2.30154,2.37136,2.42548,2.44732,2.47146,212.4,219.3,234.34501,225.9,2.01359,1.97569,2.04653
12/6/2023,9.88391,2.98248,-0.98377,-11.44047,-9.39529,-36.87792,-37.66324,5.30319,4.70006,4.36649,4.11195,4.03999,4.02617,4.02969,3.84676,5.3585,5.36517,5.40406,5.38116,5.13583,4.60122,4.33667,4.12179,4.15439,4.12012,4.39847,4.22339,1.98361,2.10753,2.15634,2.25358,2.32458,2.384,2.41053,2.43843,207.6,215.4,231.21642,222.6,2.04579,1.96612,1.99739
12/7/2023,9.03035,2.3272,-1.00213,-11.81789,-9.84824,-37.57256,-38.11054,5.27536,4.66819,4.34257,4.10118,4.03676,4.02914,4.04229,3.86362,5.33764,5.3699,5.5129,5.35894,5.11269,4.57789,4.3193,4.1112,4.15494,4.12762,4.41802,4.24473,1.97503,2.10531,2.16751,2.26897,2.34255,2.40425,2.43818,2.46942,209.9,217.8,233.41721,225.7,2.0122,1.94962,1.98773
12/8/2023,9.35636,3.22084,-0.92972,-11.52099,-9.70639,-37.06656,-38.28912,5.37833,4.8186,4.49647,4.24481,4.16994,4.14683,4.13153,3.94162,5.34552,5.36753,5.39045,5.3887,5.19459,4.72504,4.46426,4.25411,4.28515,4.24389,4.5022,4.32451,2.04503,2.15493,2.21356,2.31464,2.38742,2.45019,2.48018,2.50956,214.6,222,237.21853,229.2,2.10811,2.02389,2.03251
12/11/2023,8.78942,6.09726,-0.62016,-10.8774,-9.60997,-37.9276,-38.96238,5.37389,4.81266,4.50047,4.24431,4.16785,4.14195,4.12816,3.93977,5.37541,5.39251,5.37954,5.39861,5.19946,4.72477,4.4395,4.25051,4.27662,4.23805,4.50744,4.32939,2.0375,2.14258,2.20249,2.30327,2.37298,2.43371,2.45756,2.48142,213.2,220.5,234.45506,226.4,2.11851,2.03305,2.06539
12/12/2023,8.69884,5.84124,-0.34063,-10.37091,-9.39899,-38.46883,-40.00752,5.38314,4.81674,4.4882,4.22244,4.14094,4.11139,4.09174,3.90217,5.34907,5.39172,5.3892,5.36051,5.19872,4.72975,4.42979,4.22585,4.24465,4.20538,4.47643,4.30225,1.99253,2.10455,2.15661,2.2646,2.33979,2.40473,2.43438,2.46259,209.2,217.6,231.81807,224.15,2.13385,2.02938,2.06075
12/13/2023,10.74447,8.10192,1.98387,-7.93252,-8.12067,-37.43664,-39.27378,5.20068,4.58516,4.26714,4.02139,3.95909,3.95121,3.96374,3.79019,5.33807,5.38062,5.3884,5.32222,5.00782,4.47772,4.18612,4.00155,4.03842,4.03242,4.33811,4.18293,2.04254,2.13795,2.19618,2.29567,2.35606,2.40801,2.42915,2.44917,211.7,217.8,229.95686,223.3,1.88455,1.85442,1.94993
12/14/2023,9.90695,7.22558,1.72229,-8.92068,-9.20175,-39.02887,-39.86282,5.14949,4.49668,4.17203,3.92595,3.8525,3.83716,3.83163,3.65443,5.33764,5.37983,5.37717,5.30539,4.97365,4.39761,4.09977,3.90872,3.94169,3.92915,4.2219,4.05304,2.12995,2.2175,2.27532,2.38108,2.4277,2.46324,2.46369,2.46366,219.91348,223.2,233.44791,225,1.7095852,1.69715,1.80304
12/15/2023,9.75506,7.30911,1.36163,-9.75233,-9.75747,-39.5985,-40.01019,5.19997,4.55126,4.21069,3.9421,3.85756,3.8292,3.80843,3.62572,5.34552,5.36753,5.38523,5.32983,5.01623,4.45432,4.138,3.92873,3.95525,3.92688,4.20446,4.02586,2.13748,2.22637,2.28362,2.3837,2.42896,2.45626,2.4466,2.43811,220.1,222.5,231.76199,221.95,1.72773,1.70188,1.80636
12/18/2023,9.1568,6.87103,1.36276,-9.61875,-9.63655,-39.50239,-40.01718,5.18991,4.54737,4.22044,3.96292,3.88257,3.85843,3.84682,3.66823,5.34474,5.38221,5.37954,5.35437,5.0267,4.4558,4.15173,3.94929,3.97876,3.9548,4.24184,4.0684,2.16997,2.23593,2.28759,2.38761,2.43139,2.45651,2.44851,2.44421,220.9,222.2,231.79403,222.3,1.74029,1.7328,1.8454
12/19/2023,9.53203,6.36246,0.77158,-9.76573,-9.8574,-40.51588,-40.6259,5.16535,4.53153,4.20393,3.93943,3.8528,3.82244,3.80756,3.62909,5.32352,5.37111,5.37353,5.33294,5.01486,4.43621,4.14031,3.93171,3.95046,3.92101,4.21272,4.03535,2.17001,2.21522,2.26619,2.35756,2.40098,2.42441,2.41615,2.41064,218.5,219.2,228.58688,219.2,1.74671,1.72901,1.84335
12/20/2023,9.00428,5.32792,0.29565,-9.87348,-9.78079,-40.49816,-40.68144,5.11068,4.45816,4.12903,3.87382,3.79798,3.77834,3.77154,3.59698,5.32274,5.34972,5.39362,5.31687,4.95846,4.36812,4.07575,3.87086,3.89671,3.87615,4.17652,4.00379,2.16,2.19234,2.25052,2.36302,2.40888,2.43355,2.4244,2.41774,219.3,220.1,228.92337,219.9,1.67786,1.67515,1.80479
12/21/2023,6.59993,3.75746,-1.67312,-11.1885,-10.39433,-41.19658,-41.53687,5.06434,4.40868,4.09409,3.86211,3.79841,3.78819,3.79134,3.61861,5.33764,5.34927,5.37717,5.30539,4.91327,4.34841,4.05869,3.88011,3.91119,3.89275,4.2037,4.03444,2.11791,2.18268,2.24674,2.36553,2.41309,2.43843,2.42458,2.4229,219.25,220.25,228.12518,220.05,1.68761,1.69025,1.83394
12/22/2023,6.78816,4.04435,-1.81466,-11.09338,-10.15526,-40.41541,-41.15569,5.03549,4.40331,4.09254,3.86634,3.80929,3.80484,3.81672,3.64745,5.36007,5.38221,5.3688,5.29162,4.91619,4.33792,4.05464,3.88599,3.92137,3.90711,4.22134,4.05936,2.10543,2.16159,2.23052,2.35072,2.40181,2.43019,2.41558,2.41306,218.31885,219.8,226.64879,219.2,1.7028015,1.70911,1.86736
12/26/2023,16.82289,4.6307,-1.43312,-10.57968,-9.58433,-39.82805,-40.99319,5.06827,4.4181,4.09443,3.86014,3.79753,3.78876,3.80068,3.63185,5.35929,5.38141,5.36309,5.27403,4.89082,4.28603,4.04872,3.87445,3.90331,3.88458,4.19898,4.04177,2.12252,2.16477,2.2293,2.34712,2.39639,2.42245,2.40717,2.40423,218.2,219,225.3713,218.3,1.69245,1.69458,1.85877
12/27/2023,12.26243,4.16668,-0.62505,-10.013,-9.3947,-39.15544,-40.66452,5.03164,4.36321,4.02836,3.7803,3.70816,3.69401,3.70417,3.53738,5.35339,5.38062,5.39362,5.26333,4.83495,4.24074,3.98669,3.78654,3.80828,3.78795,4.09572,3.94402,2.07,2.1157,2.19336,2.31988,2.37395,2.40379,2.39091,2.38848,215.35,216.5,222.8207,216.1,1.63304,1.62295,1.78302
12/28/2023,10.94872,3.05536,-2.05854,-9.89993,-10.0938,-40.13634,-41.37594,5.04344,4.38929,4.06037,3.82562,3.76153,3.74799,3.74706,3.57488,5.31717,5.35958,5.38761,5.26792,4.86502,4.27985,4.02982,3.84615,3.86048,3.84893,4.14842,3.98864,1.98998,2.06786,2.15655,2.3208,2.37989,2.41683,2.40077,2.39648,215.2,217.3,224.12817,216.9,1.69415,1.67593,1.81964
12/29/2023,10.70397,2.93387,-2.62838,-10.8978,-11.19035,-41.60747,-42.1178,5.02098,4.35485,4.03106,3.80167,3.75087,3.74758,3.76313,3.59625,5.38563,5.39767,5.34274,5.2542,4.82897,4.24781,4.00172,3.82796,3.85985,3.85949,4.17921,4.01743,1.97996,2.055,2.15155,2.31219,2.37243,2.41123,2.39258,2.38848,215.35,217.25,223.02756,215.85,1.67446,1.68699,1.85893
1/2/2024,10.85536,2.67848,-3.36293,-11.81204,-12.87822,-42.83449,-43.52298,5.06928,4.43591,4.12411,3.88929,3.82914,3.81469,3.81839,3.6478,5.36951,5.39172,5.37322,5.25879,4.85621,4.32736,4.09732,3.92292,3.94726,3.94347,4.24673,4.08303,1.99751,2.10749,2.19756,2.33699,2.40009,2.44307,2.43176,2.42679,219.2,221.3,227.11938,219.8,1.73092,1.73047,1.88503
1/3/2024,12.54553,4.64983,-2.16911,-10.49761,-11.49653,-40.84067,-41.83324,5.09358,4.44146,4.11527,3.86987,3.80601,3.7909,3.80244,3.63695,5.36361,5.38577,5.39362,5.26408,4.86672,4.316,4.06877,3.89156,3.91098,3.90586,4.21084,4.05528,2.02002,2.11999,2.19426,2.32352,2.38931,2.43639,2.42625,2.42252,219.1,220.9,225.55558,219,1.70056,1.69686,1.86528
1/4/2024,12.39362,4.90765,-1.00803,-9.31898,-10.27534,-39.57329,-40.29015,5.12121,4.50537,4.19686,3.96198,3.90103,3.88751,3.89828,3.73179,5.35811,5.3691,5.39283,5.27403,4.89954,4.38143,4.14778,3.97206,3.99422,3.99026,4.29401,4.13469,2.00248,2.1276,2.20516,2.33404,2.40063,2.44699,2.43321,2.42802,220.4,222.2,227.58257,220.3,1.76806,1.76826,1.93169
1/5/2024,12.20575,4.55262,-1.10646,-9.10498,-10.6428,-40.11272,-41.16969,5.11305,4.51217,4.21253,3.99553,3.94193,3.93456,3.95198,3.78695,5.35575,5.39258,5.38002,5.26106,4.89757,4.39011,4.167,4.00659,4.03298,4.04099,4.3531,4.19864,1.98748,2.12491,2.20171,2.33803,2.404,2.44742,2.43361,2.43225,220.8,222.8,227.84597,221.6,1.79859,1.81299,1.98264
1/8/2024,14.04569,7.70578,1.7586,-6.05351,-8.27273,-37.66648,-39.79691,5.09801,4.48371,4.18694,3.97159,3.92156,3.91839,3.93989,3.77474,5.3703,5.40729,5.37432,5.24342,4.87463,4.34325,4.10988,3.954,3.9821,4.00112,4.31655,4.1727,1.9075,2.08539,2.18155,2.32784,2.39794,2.44784,2.43214,2.43899,219.9,222.6,228.68419,222.4,1.755,1.77512,1.9487
1/9/2024,13.41906,9.32339,1.23864,-6.49139,-8.65902,-37.44652,-39.92736,5.10993,4.50469,4.20773,3.98842,3.93488,3.92955,3.94944,3.78375,5.3644,5.37033,5.37875,5.23731,4.89348,4.3705,4.11444,3.97603,3.99979,4.01613,4.3239,4.18302,1.94005,2.09974,2.18551,2.32871,2.39671,2.44375,2.42761,2.43142,220.3,222.5,227.88846,221.9,1.77303,1.79113,1.96402
1/10/2024,12.65995,8.98918,0.95743,-7.14603,-9.14429,-38.09851,-40.29781,5.09148,4.4951,4.20314,3.98921,3.9382,3.93784,3.96057,3.79688,5.3585,5.38503,5.3884,5.25262,4.8789,4.3685,4.11319,3.97964,4.00966,4.02928,4.34155,4.19985,1.92998,2.09245,2.17513,2.3182,2.38738,2.43595,2.42183,2.42995,219.2,222.1,228.5192,222.5,1.78764,1.80828,1.97485
1/11/2024,12.10564,7.76443,0.54965,-7.56869,-9.62784,-38.64583,-40.91588,5.00278,4.37869,4.09017,3.89572,3.86097,3.87805,3.92543,3.77078,5.35811,5.35358,5.38239,5.23582,4.80592,4.25763,4.01256,3.89022,3.93666,3.97432,4.31188,4.17994,1.99754,2.13439,2.19646,2.3295,2.39673,2.44362,2.4302,2.43648,220.7,223.6,229.22257,223.9,1.68322,1.73832,1.94094
1/12/2024,13.17511,8.00299,0.9,-7.54877,-10.38219,-39.35723,-42.72165,4.90175,4.26745,4.00053,3.83898,3.81778,3.84549,3.91303,3.76905,5.3703,5.40212,5.35838,5.18474,4.69797,4.1357,3.9205,3.82998,3.89327,3.94931,4.3066,4.19626,2.03003,2.15722,2.21536,2.3527,2.42541,2.47931,2.46526,2.47096,223.9,227.8,233.21663,227.63253,1.59098,1.67131,1.9199347
1/16/2024,12.43021,7.4115,0.66688,-7.73779,-10.71387,-40.13928,-43.09867,4.97714,4.3501,4.09218,3.94899,3.93076,3.95761,4.01933,3.87222,5.37462,5.40132,5.36801,5.19376,4.78056,4.22584,4.01809,3.94234,4.00815,4.06475,4.42072,4.30321,2.02747,2.14657,2.21634,2.36498,2.44068,2.49922,2.48965,2.49974,225,230.3,236.84967,230.6,1.69234,1.76175,1.99721
1/17/2024,13.10042,8.29371,1.37433,-7.38395,-9.6132,-39.24289,-42.60594,5.08094,4.48432,4.21592,4.03644,3.99875,4.00669,4.04218,3.88468,5.36872,5.36437,5.37796,5.22051,4.87991,4.35337,4.13302,4.02272,4.0726,4.10283,4.43461,4.31074,2.07005,2.17652,2.24388,2.37799,2.44906,2.49965,2.49298,2.50599,226.3,230.7,237.58729,230.6,1.75972,1.79583,2.00474
1/18/2024,12.18684,7.88423,1.70205,-7.13208,-9.39581,-39.73312,-42.66452,5.06095,4.47745,4.22319,4.06465,4.03501,4.04903,4.09679,3.94365,5.32741,5.37944,5.36674,5.22512,4.87926,4.35558,4.14435,4.04763,4.10632,4.14298,4.49412,4.37029,2.11,2.21248,2.2786,2.4119,2.48355,2.53587,2.52757,2.53897,229.7,234.2,240.92529,233.9,1.75063,1.80098,2.03129
1/19/2024,12.69785,8.95603,2.75826,-5.93937,-8.3663,-38.56218,-41.86313,5.11331,4.53277,4.26803,4.0978,4.0585,4.06099,4.09319,3.93405,5.34552,5.38741,5.36438,5.23357,4.92453,4.40579,4.17847,4.07022,4.11789,4.14465,4.47881,4.35268,2.10997,2.20611,2.28198,2.40396,2.47896,2.53632,2.53092,2.54272,229.9,233.6,242.26344,234.9,1.77122,1.80865,2.00368
1/22/2024,12.91808,9.59756,2.89113,-5.45609,-7.85641,-37.77791,-40.98307,5.10634,4.50427,4.22939,4.04337,4.00666,4.01424,4.05901,3.90526,5.36519,5.39695,5.35865,5.23121,4.91553,4.37509,4.13341,4.01446,4.06122,4.0928,4.43679,4.31509,2.14995,2.21453,2.27395,2.37855,2.44764,2.49665,2.49373,2.50808,227.6,230.3,239.04351,231.7,1.73846,1.7898,1.99809
1/23/2024,16.18748,8.52109,2.6732,-5.61443,-7.85036,-37.97604,-41.86436,5.09858,4.50787,4.2413,4.07591,4.04743,4.06214,4.1119,3.95923,5.35929,5.38066,5.36831,5.23121,4.86846,4.346,4.15609,4.04918,4.10357,4.14064,4.49166,4.37787,2.11999,2.18497,2.24479,2.35843,2.43124,2.48412,2.48761,2.50792,226.1,229.1,237.2281,231.7,1.78818,1.84964,2.06087
1/24/2024,15.35537,8.46716,3.70214,-5.62553,-7.53611,-37.25216,-41.52345,5.10999,4.52928,4.26915,4.10977,4.08516,4.10177,4.1497,3.99666,5.34828,5.3747,5.37274,5.23656,4.87684,4.37573,4.18448,4.07275,4.14142,4.17713,4.52222,4.41189,2.13245,2.19453,2.25273,2.3772,2.45113,2.50483,2.50888,2.53001,227.6,230.1,237.87412,232.75,1.79675,1.87613,2.08439
1/25/2024,14.32961,7.73335,3.05538,-5.45166,-7.83275,-37.48206,-42.02598,5.04404,4.45612,4.19967,4.04708,4.02979,4.05253,4.10975,3.95984,5.34276,5.37427,5.3563,5.20372,4.81477,4.31282,4.12234,4.01653,4.08431,4.13086,4.48457,4.3801,2.16495,2.20285,2.24882,2.3678,2.4377,2.488,2.48792,2.50407,227.3,228.5,235.19704,230.2,1.74353,1.84586,2.0781
1/26/2024,14.59055,8.49838,3.03833,-6.0296,-8.10668,-37.94674,-42.11401,5.07689,4.51029,4.25293,4.09049,4.06415,4.0784,4.12264,3.96751,5.35064,5.36156,5.35916,5.21753,4.83797,4.36438,4.16795,4.06011,4.12445,4.15947,4.50211,4.38865,2.17246,2.21845,2.25575,2.36858,2.43622,2.48878,2.49089,2.51039,229,229,236.64613,230.8,1.77011,1.86947,2.08065
1/29/2024,13.80777,7.76693,2.87279,-5.72725,-8.34125,-37.93955,-42.39367,5.05532,4.45914,4.19179,4.0209,3.99315,4.00681,4.06068,3.91065,5.36007,5.39695,5.34821,5.19911,4.8206,4.32106,4.11412,3.99217,4.05042,4.09022,4.44008,4.33459,2.13498,2.20489,2.24748,2.37237,2.43966,2.49198,2.49324,2.51265,229.6,229.2,236.76512,230.9,1.69617,1.79822,2.02559
1/30/2024,15.26452,8.93632,3.44438,-5.05046,-7.57285,-37.757,-41.92423,5.09086,4.51068,4.23185,4.02918,3.98177,3.97997,4.01439,3.85755,5.35418,5.39616,5.35787,5.21516,4.84506,4.35819,4.14259,3.99478,4.0323,4.0557,4.39195,4.27678,2.15003,2.20258,2.24206,2.35827,2.41988,2.46757,2.45813,2.46596,228.2,226.4,233.52663,226.5,1.71278,1.7917,2.01178
1/31/2024,14.1335,7.85774,3.35026,-4.62791,-7.84692,-38.22908,-42.407,4.97147,4.36845,4.09486,3.912,3.87514,3.88584,3.93792,3.79002,5.34828,5.38503,5.35708,5.16167,4.72747,4.22727,4.01638,3.87854,3.92144,3.96431,4.3202,4.21408,2.10002,2.16386,2.2083,2.33085,2.39975,2.45181,2.44605,2.45861,225.2,224.2,233.2618,225.5,1.62654,1.72231,1.95908
2/1/2024,14.53371,8.28459,3.56423,-4.48977,-7.39149,-37.41454,-42.25276,4.96466,4.33815,4.04657,3.83366,3.78615,3.78842,3.83022,3.67941,5.35261,5.3894,5.36152,5.17164,4.73242,4.19317,3.96397,3.79817,3.83114,3.8624,4.20439,4.10196,2.01997,2.09728,2.15242,2.28376,2.35764,2.41775,2.4216,2.43298,220,219.4,231.74239,222.3,1.59817,1.6684,1.87896
2/2/2024,16.15551,9.24979,3.66754,-4.67321,-7.20454,-36.66014,-41.97823,5.12323,4.53028,4.2411,4.02862,3.96994,3.95732,3.96942,3.80595,5.37042,5.39258,5.3748,5.24426,4.87528,4.36896,4.14876,3.99204,4.01673,4.02941,4.33604,4.22575,1.99998,2.09622,2.15414,2.29098,2.36571,2.42549,2.42931,2.44045,221.6,220.80464,232.0792,223.25,1.77604,1.8213636,1.99325
2/5/2024,15.4067,8.95563,2.96955,-5.69157,-8.19617,-37.14686,-42.98663,5.18315,4.62414,4.35292,4.15119,4.09445,4.08076,4.083,3.91446,5.38501,5.39695,5.35865,5.26484,4.92758,4.47007,4.26336,4.12149,4.15136,4.16271,4.45446,4.34432,2.07996,2.17509,2.23128,2.35622,2.42325,2.47452,2.47535,2.48595,228.50443,226.2,236.36898,228.10449,1.8364457,1.90071,2.0632751
2/6/2024,15.34767,10.3315,2.47171,-6.25537,-8.92747,-37.58625,-43.8199,5.13501,4.5591,4.27882,4.06737,4.01126,4.00212,4.01875,3.85702,5.38148,5.39616,5.36831,5.22661,4.87955,4.40562,4.1755,4.04265,4.07381,4.09139,4.39461,4.29522,2.09503,2.19141,2.24546,2.35493,2.41484,2.45924,2.45684,2.46571,228,224.3,233.09538,225.7,1.76265,1.84839,2.03822
2/7/2024,15.18546,10.13928,2.47171,-6.25537,-8.92747,-37.58625,-43.8199,5.13145,4.55747,4.27689,4.06737,4.01126,4.00212,4.01875,3.85702,5.39613,5.3902,5.38318,5.24727,4.88447,4.42038,4.19076,4.05841,4.09074,4.09445,4.41021,4.30853,2.09246,2.18635,2.24263,2.3507,2.40894,2.45364,2.45033,2.45848,228.1,224.20389,233.57115,225.60347,1.77741,1.8524111,2.0524953
2/8/2024,14.73264,9.71312,2.75886,-5.89815,-7.49548,-37.82968,-43.56122,5.14753,4.60135,4.33977,4.15008,4.10034,4.09364,4.10593,3.94139,5.39533,5.38979,5.38239,5.26257,4.89774,4.45402,4.24264,4.12249,4.15932,4.16859,4.48423,4.377,2.16002,2.23984,2.28215,2.37222,2.42904,2.47205,2.47187,2.47772,230.96093,226.55884,237.56464,229.46538,1.8128807,1.9030016,2.0823462
2/9/2024,15.26082,10.13126,2.79232,-6.09317,-7.7241,-37.86213,-44.28461,5.17373,4.63984,4.37764,4.17784,4.12211,4.10885,4.10848,3.93746,5.38266,5.38224,5.38523,5.28169,4.92082,4.48723,4.27633,4.14992,4.18304,4.18609,4.4871,4.38031,2.17746,2.23969,2.28041,2.37082,2.42619,2.46929,2.46543,2.46768,230.7,225.3,234.67907,226.4,1.84292,1.93309,2.11631
2/12/2024,15.56207,10.27633,2.79163,-6.09697,-7.72404,-37.7828,-44.09942,5.17483,4.62416,4.35663,4.15497,4.10112,4.09038,4.09693,3.92882,5.38187,5.40212,5.37954,5.28474,4.93129,4.46854,4.25387,4.12705,4.16209,4.16762,4.47476,4.36981,2.18001,2.22966,2.26233,2.35436,2.41093,2.45398,2.45061,2.45344,229.3,223.9,233.78874,225.1,1.83405,1.92862,2.11881
2/13/2024,16.66795,10.17461,3.09903,-6.10031,-7.47056,-38.31468,-44.40696,5.31373,4.82024,4.56269,4.34678,4.27332,4.2406,4.20998,4.02167,5.38622,5.40649,5.3892,5.34365,5.06436,4.65356,4.46094,4.31579,4.33432,4.31531,4.59313,4.46574,2.36999,2.34942,2.35457,2.42156,2.47196,2.5097,2.49995,2.49617,236.30121,229.6,239.38948,229.5,1.9527779,2.01931,2.17074
2/14/2024,17.38335,10.86948,3.62903,-5.58335,-7.13122,-37.66007,-43.99494,5.26438,4.75059,4.49057,4.28109,4.21698,4.19486,4.1867,4.0073,5.37515,5.3747,5.38318,5.32758,5.01348,4.57676,4.38188,4.2448,4.27281,4.26617,4.5633,4.44725,2.38,2.35972,2.35493,2.41677,2.4667,2.50546,2.49354,2.48894,236.3,229.79606,238.25434,229.4,1.8818,1.9682094,2.15325
2/15/2024,17.05328,11.75262,3.88795,-5.51306,-7.00051,-37.18598,-43.61271,5.25494,4.73603,4.46856,4.25362,4.18935,4.16878,4.16293,3.98451,5.37437,5.38462,5.38239,5.32145,5.00723,4.5655,4.35103,4.21474,4.24448,4.23879,4.53479,4.42064,2.38495,2.36543,2.36677,2.42677,2.4683,2.50302,2.48821,2.48062,237.8,230.3,238.11489,229.2,1.83674,1.93579,2.12864
2/16/2024,15.53226,11.09347,3.63839,-6.0747,-7.44646,-37.9671,-43.9093,5.30475,4.80861,4.54189,4.32354,4.25024,4.21946,4.19547,4.00914,5.37121,5.40212,5.38444,5.33975,5.03788,4.65329,4.43096,4.28716,4.31099,4.29392,4.57514,4.44823,2.41031,2.39452,2.39143,2.45721,2.49668,2.52854,2.51035,2.49943,241.6,233.1,241.19064,231.2,1.87116,1.96292,2.13623
